n,instance,origin,destruction,fragments,method,baseline_cost,cost,improvement_pct
100,27,two_opt,longest,12,model_learned,7.643451690673828,7.712550305295736,-0.9040236979088685
100,28,raw,longest,4,original_order,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,4,exact_fixed_orientation,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,4,exact_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,4,greedy_pair,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,4,random_mean,8.208041191101074,8.662380321882665,-5.535293015758407
100,28,raw,longest,4,random_best,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,4,model_route,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,4,model_learned,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,8,original_order,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,8,exact_fixed_orientation,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,8,exact_reversible,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,8,greedy_pair,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,8,random_mean,8.208041191101074,11.016148996539414,-34.21166804672972
100,28,raw,longest,8,random_best,8.208041191101074,9.822112063877285,-19.664507465266382
100,28,raw,longest,8,model_route,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,8,model_learned,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,12,original_order,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,12,exact_fixed_orientation,8.208041191101074,8.208041320554912,-1.5771587259077318e-06
100,28,raw,longest,12,exact_reversible,8.208041191101074,8.20661115180701,0.017422418586476553
100,28,raw,longest,12,greedy_pair,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,12,random_mean,8.208041191101074,13.567327386699617,-65.29312013454475
100,28,raw,longest,12,random_best,8.208041191101074,11.55156237911433,-40.73470283797073
100,28,raw,longest,12,model_route,8.208041191101074,8.33326047193259,-1.5255683775962892
100,28,raw,longest,12,model_learned,8.208041191101074,9.52087568771094,-15.994492060215348
100,28,two_opt,longest,4,original_order,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,4,exact_fixed_orientation,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,4,exact_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,4,greedy_pair,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,4,random_mean,8.198811531066895,9.5941970506683,-17.019363285935004
100,28,two_opt,longest,4,random_best,8.198811531066895,8.761922418139875,-6.86820138430117
100,28,two_opt,longest,4,model_route,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,4,model_learned,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,8,original_order,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,8,exact_fixed_orientation,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,8,exact_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,8,greedy_pair,8.198811531066895,8.324031381867826,-1.5272927097598115
100,28,two_opt,longest,8,random_mean,8.198811531066895,11.446069012396038,-39.606441360734436
100,28,two_opt,longest,8,random_best,8.198811531066895,10.500315873883665,-28.071194637124194
100,28,two_opt,longest,8,model_route,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,8,model_learned,8.198811531066895,9.057616456411779,-10.474748957098296
100,28,two_opt,longest,12,original_order,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,12,exact_fixed_orientation,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,12,exact_reversible,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,28,two_opt,longest,12,greedy_pair,8.198811531066895,8.324031381867826,-1.5272927097598115
100,28,two_opt,longest,12,random_mean,8.198811531066895,13.403319186531007,-63.47880587013397
100,28,two_opt,longest,12,random_best,8.198811531066895,11.748529165051877,-43.29551448443974
100,28,two_opt,longest,12,model_route,8.198811531066895,8.324031381867826,-1.5272927097598115
100,28,two_opt,longest,12,model_learned,8.198811531066895,10.078727304004133,-22.92912534717832
100,29,raw,longest,4,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,greedy_pair,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,random_mean,7.710553169250488,9.078398526646197,-17.7399121356253
100,29,raw,longest,4,random_best,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,model_route,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,4,model_learned,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,greedy_pair,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,random_mean,7.710553169250488,10.80103397089988,-40.08118138623516
100,29,raw,longest,8,random_best,7.710553169250488,9.75040862429887,-26.4553711033766
100,29,raw,longest,8,model_route,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,8,model_learned,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,12,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,12,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,12,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,longest,12,greedy_pair,7.710553169250488,7.939507839269936,-2.969367631527578
100,29,raw,longest,12,random_mean,7.710553169250488,12.77560364548117,-65.68984565763697
100,29,raw,longest,12,random_best,7.710553169250488,11.584524606354535,-50.24245799320024
100,29,raw,longest,12,model_route,7.710553169250488,8.023995202966034,-4.065104368458879
100,29,raw,longest,12,model_learned,7.710553169250488,8.633565661497414,-11.9707687890394
100,29,two_opt,longest,4,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,greedy_pair,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,random_mean,7.634886741638184,8.784902068786323,-15.062637679696422
100,29,two_opt,longest,4,random_best,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,model_route,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,4,model_learned,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,8,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,8,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,8,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,8,greedy_pair,7.634886741638184,9.070182302035391,-18.799172914636358
100,29,two_opt,longest,8,random_mean,7.634886741638184,10.69632665347308,-40.098039636119296
100,29,two_opt,longest,8,random_best,7.634886741638184,9.449624859727919,-23.769024734744857
100,29,two_opt,longest,8,model_route,7.634886741638184,8.562913008965552,-12.155075755953463
100,29,two_opt,longest,8,model_learned,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,12,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,12,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,12,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,longest,12,greedy_pair,7.634886741638184,9.070182302035391,-18.799172914636358
100,29,two_opt,longest,12,random_mean,7.634886741638184,12.53600071463734,-64.19366964895599
100,29,two_opt,longest,12,random_best,7.634886741638184,11.508478336967528,-50.735416600275656
100,29,two_opt,longest,12,model_route,7.634886741638184,8.21298932377249,-7.571855375162586
100,29,two_opt,longest,12,model_learned,7.634886741638184,8.81888356152922,-15.507719498102086
100,30,raw,longest,4,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,random_mean,7.726775169372559,9.317622131668031,-20.588756983654477
100,30,raw,longest,4,random_best,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,4,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,8,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,8,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,8,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,8,greedy_pair,7.726775169372559,8.858577911742032,-14.647802188624823
100,30,raw,longest,8,random_mean,7.726775169372559,11.514813317917287,-49.02482685868458
100,30,raw,longest,8,random_best,7.726775169372559,10.337083299644291,-33.78263341501755
100,30,raw,longest,8,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,8,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,12,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,12,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,12,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,12,greedy_pair,7.726775169372559,8.858577911742032,-14.647802188624823
100,30,raw,longest,12,random_mean,7.726775169372559,12.534341816790402,-62.21957468717489
100,30,raw,longest,12,random_best,7.726775169372559,11.596389819867909,-50.08059074675492
100,30,raw,longest,12,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,longest,12,model_learned,7.726775169372559,8.431749840267003,-9.12378910271425
100,30,two_opt,longest,4,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,random_mean,7.726775169372559,9.317622131668031,-20.588756983654477
100,30,two_opt,longest,4,random_best,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,4,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,8,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,8,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,8,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,8,greedy_pair,7.726775169372559,8.858577911742032,-14.647802188624823
100,30,two_opt,longest,8,random_mean,7.726775169372559,11.514813317917287,-49.02482685868458
100,30,two_opt,longest,8,random_best,7.726775169372559,10.337083299644291,-33.78263341501755
100,30,two_opt,longest,8,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,8,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,12,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,12,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,12,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,12,greedy_pair,7.726775169372559,8.858577911742032,-14.647802188624823
100,30,two_opt,longest,12,random_mean,7.726775169372559,12.534341816790402,-62.21957468717489
100,30,two_opt,longest,12,random_best,7.726775169372559,11.596389819867909,-50.08059074675492
100,30,two_opt,longest,12,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,longest,12,model_learned,7.726775169372559,8.431749840267003,-9.12378910271425
100,31,raw,longest,4,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,greedy_pair,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,random_mean,7.690843105316162,8.959751406684518,-16.498949256827835
100,31,raw,longest,4,random_best,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,4,model_learned,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,8,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,8,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,8,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,8,greedy_pair,7.690843105316162,8.203475007787347,-6.665483815640925
100,31,raw,longest,8,random_mean,7.690843105316162,10.350555093958974,-34.58284029750044
100,31,raw,longest,8,random_best,7.690843105316162,9.158935049548745,-19.08882971774304
100,31,raw,longest,8,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,8,model_learned,7.690843105316162,8.527185807004571,-10.87452559148296
100,31,raw,longest,12,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,12,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,12,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,12,greedy_pair,7.690843105316162,8.203475007787347,-6.665483815640925
100,31,raw,longest,12,random_mean,7.690843105316162,12.852462410926819,-67.11382919829397
100,31,raw,longest,12,random_best,7.690843105316162,12.188090713694692,-58.47535240017944
100,31,raw,longest,12,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,longest,12,model_learned,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,two_opt,longest,4,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,greedy_pair,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,random_mean,7.676248550415039,8.945157142356038,-16.530321857183633
100,31,two_opt,longest,4,random_best,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,4,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,8,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,8,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,8,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,8,greedy_pair,7.676248550415039,8.188880743458867,-6.6781604279360005
100,31,two_opt,longest,8,random_mean,7.676248550415039,11.15004289150238,-45.25380227428306
100,31,two_opt,longest,8,random_best,7.676248550415039,10.003380673006177,-30.316007973260774
100,31,two_opt,longest,8,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,8,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,12,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,12,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,12,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,12,greedy_pair,7.676248550415039,8.188880743458867,-6.6781604279360005
100,31,two_opt,longest,12,random_mean,7.676248550415039,12.845377054065466,-67.33925392985019
100,31,two_opt,longest,12,random_best,7.676248550415039,12.182054976001382,-58.6980267248215
100,31,two_opt,longest,12,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,longest,12,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,32,raw,longest,4,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,random_mean,7.6209869384765625,8.432887304574251,-10.653480614152421
100,32,raw,longest,4,random_best,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,4,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,random_mean,7.6209869384765625,11.046949656680226,-44.954318198694025
100,32,raw,longest,8,random_best,7.6209869384765625,9.971444457769394,-30.84190457571744
100,32,raw,longest,8,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,8,model_learned,7.6209869384765625,8.418168984353542,-10.460351819423755
100,32,raw,longest,12,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,12,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,12,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,12,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,12,random_mean,7.6209869384765625,12.65456605143845,-66.04891405270014
100,32,raw,longest,12,random_best,7.6209869384765625,11.63446943461895,-52.663553008853256
100,32,raw,longest,12,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,longest,12,model_learned,7.6209869384765625,8.706530161201954,-14.244129159239732
100,32,two_opt,longest,4,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,random_mean,7.6209869384765625,8.432887304574251,-10.653480614152421
100,32,two_opt,longest,4,random_best,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,4,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,random_mean,7.6209869384765625,11.046949656680226,-44.954318198694025
100,32,two_opt,longest,8,random_best,7.6209869384765625,9.971444457769394,-30.84190457571744
100,32,two_opt,longest,8,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,8,model_learned,7.6209869384765625,8.418168984353542,-10.460351819423755
100,32,two_opt,longest,12,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,12,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,12,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,12,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,12,random_mean,7.6209869384765625,12.65456605143845,-66.04891405270014
100,32,two_opt,longest,12,random_best,7.6209869384765625,11.63446943461895,-52.663553008853256
100,32,two_opt,longest,12,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,longest,12,model_learned,7.6209869384765625,8.706530161201954,-14.244129159239732
100,33,raw,longest,4,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,greedy_pair,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,random_mean,7.758317947387695,9.115946851670742,-17.49901091305718
100,33,raw,longest,4,random_best,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,4,model_learned,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,greedy_pair,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,random_mean,7.758317947387695,11.250297404825687,-45.009491504711754
100,33,raw,longest,8,random_best,7.758317947387695,9.994876988232136,-28.827885838289376
100,33,raw,longest,8,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,8,model_learned,7.758317947387695,9.056596659123898,-16.73402302587181
100,33,raw,longest,12,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,12,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,12,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,12,greedy_pair,7.758317947387695,9.871763214468956,-27.24102416803992
100,33,raw,longest,12,random_mean,7.758317947387695,13.129943571984768,-69.23698746331675
100,33,raw,longest,12,random_best,7.758317947387695,11.49938865751028,-48.220126263093434
100,33,raw,longest,12,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,longest,12,model_learned,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,two_opt,longest,4,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,greedy_pair,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,random_mean,7.74650764465332,9.104136671870947,-17.525691440512155
100,33,two_opt,longest,4,random_best,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,4,model_learned,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,greedy_pair,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,random_mean,7.74650764465332,11.238487225025892,-45.07811442983283
100,33,two_opt,longest,8,random_best,7.74650764465332,9.98306680843234,-28.871838335081293
100,33,two_opt,longest,8,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,8,model_learned,7.74650764465332,9.044786479324102,-16.75953725504758
100,33,two_opt,longest,12,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,12,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,12,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,12,greedy_pair,7.74650764465332,9.85995303466916,-27.282557340204157
100,33,two_opt,longest,12,random_mean,7.74650764465332,13.118133392184973,-69.34254755740383
100,33,two_opt,longest,12,random_best,7.74650764465332,11.487578477710485,-48.29364411250884
100,33,two_opt,longest,12,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,longest,12,model_learned,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,34,raw,longest,4,original_order,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,exact_fixed_orientation,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,exact_reversible,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,greedy_pair,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,random_mean,7.3474907875061035,8.097217098344117,-10.203841454457775
100,34,raw,longest,4,random_best,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,model_route,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,4,model_learned,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,8,original_order,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,8,exact_fixed_orientation,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,8,exact_reversible,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,8,greedy_pair,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,longest,8,random_mean,7.3474907875061035,10.449954821262509,-42.22481012200695
