n,instance,origin,fragments,cut_samples,method,baseline_cost,cost,improvement_pct
100,3,two_opt,8,64,best_combined_reversible,7.4064178466796875,7.406417179852724,9.003366772286856e-06
100,4,raw,4,64,single_random_fixed_mean,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,4,64,best_random_fixed,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,4,64,best_random_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,4,64,longest_fixed,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,4,64,longest_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,4,64,best_combined_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,single_random_fixed_mean,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,best_random_fixed,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,best_random_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,longest_fixed,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,longest_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,raw,8,64,best_combined_reversible,7.732487678527832,7.732487183995545,6.395513419233431e-06
100,4,two_opt,4,64,single_random_fixed_mean,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,4,64,best_random_fixed,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,4,64,best_random_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,4,64,longest_fixed,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,4,64,longest_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,4,64,best_combined_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,single_random_fixed_mean,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,best_random_fixed,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,best_random_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,longest_fixed,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,longest_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,4,two_opt,8,64,best_combined_reversible,7.725353240966797,7.7253527501598,6.353198119403206e-06
100,5,raw,4,64,single_random_fixed_mean,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,4,64,best_random_fixed,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,4,64,best_random_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,4,64,longest_fixed,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,4,64,longest_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,4,64,best_combined_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,single_random_fixed_mean,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,best_random_fixed,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,best_random_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,longest_fixed,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,longest_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,raw,8,64,best_combined_reversible,8.010211944580078,8.010212436318398,-6.138892738408699e-06
100,5,two_opt,4,64,single_random_fixed_mean,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,4,64,best_random_fixed,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,4,64,best_random_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,4,64,longest_fixed,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,4,64,longest_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,4,64,best_combined_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,single_random_fixed_mean,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,best_random_fixed,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,best_random_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,longest_fixed,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,longest_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,5,two_opt,8,64,best_combined_reversible,8.005240440368652,8.005240246653557,2.4198535567171383e-06
100,6,raw,4,64,single_random_fixed_mean,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,4,64,best_random_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,4,64,best_random_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,4,64,longest_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,4,64,longest_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,4,64,best_combined_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,single_random_fixed_mean,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,best_random_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,best_random_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,longest_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,longest_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,raw,8,64,best_combined_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,single_random_fixed_mean,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,best_random_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,best_random_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,longest_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,longest_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,4,64,best_combined_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,single_random_fixed_mean,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,best_random_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,best_random_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,longest_fixed,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,longest_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,6,two_opt,8,64,best_combined_reversible,7.922487258911133,7.9224872859194875,-3.4090751781860117e-07
100,7,raw,4,64,single_random_fixed_mean,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,64,best_random_fixed,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,64,best_random_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,64,longest_fixed,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,64,longest_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,4,64,best_combined_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,single_random_fixed_mean,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,best_random_fixed,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,best_random_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,longest_fixed,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,longest_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,raw,8,64,best_combined_reversible,7.313409805297852,7.313409551978111,3.4637706219047746e-06
100,7,two_opt,4,64,single_random_fixed_mean,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,64,best_random_fixed,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,64,best_random_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,64,longest_fixed,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,64,longest_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,4,64,best_combined_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,single_random_fixed_mean,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,best_random_fixed,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,best_random_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,longest_fixed,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,longest_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,7,two_opt,8,64,best_combined_reversible,7.30092716217041,7.300926711410284,6.1740120960183666e-06
100,8,raw,4,64,single_random_fixed_mean,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,64,best_random_fixed,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,64,best_random_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,64,longest_fixed,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,64,longest_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,4,64,best_combined_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,single_random_fixed_mean,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,best_random_fixed,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,best_random_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,longest_fixed,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,longest_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,raw,8,64,best_combined_reversible,7.776210308074951,7.776210240088403,8.742889563613208e-07
100,8,two_opt,4,64,single_random_fixed_mean,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,64,best_random_fixed,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,64,best_random_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,64,longest_fixed,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,64,longest_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,4,64,best_combined_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,single_random_fixed_mean,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,best_random_fixed,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,best_random_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,longest_fixed,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,longest_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,8,two_opt,8,64,best_combined_reversible,7.752965450286865,7.7529654102399945,5.165361688408377e-07
100,9,raw,4,64,single_random_fixed_mean,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,64,best_random_fixed,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,64,best_random_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,64,longest_fixed,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,64,longest_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,4,64,best_combined_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,single_random_fixed_mean,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,best_random_fixed,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,best_random_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,longest_fixed,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,longest_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,raw,8,64,best_combined_reversible,8.276874542236328,8.27687491197139,-4.467085495081653e-06
100,9,two_opt,4,64,single_random_fixed_mean,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,64,best_random_fixed,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,64,best_random_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,64,longest_fixed,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,64,longest_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,4,64,best_combined_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,single_random_fixed_mean,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,best_random_fixed,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,best_random_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,longest_fixed,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,longest_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,9,two_opt,8,64,best_combined_reversible,8.25661563873291,8.256616075523198,-5.290185550670623e-06
100,10,raw,4,64,single_random_fixed_mean,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,64,best_random_fixed,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,64,best_random_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,64,longest_fixed,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,64,longest_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,4,64,best_combined_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,single_random_fixed_mean,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,best_random_fixed,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,best_random_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,longest_fixed,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,longest_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,raw,8,64,best_combined_reversible,7.663749694824219,7.663749046972953,8.453450226909477e-06
100,10,two_opt,4,64,single_random_fixed_mean,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,64,best_random_fixed,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,64,best_random_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,64,longest_fixed,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,64,longest_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,4,64,best_combined_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,single_random_fixed_mean,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,best_random_fixed,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,best_random_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,longest_fixed,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,longest_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,10,two_opt,8,64,best_combined_reversible,7.659798622131348,7.659798595472239,3.480392894578493e-07
100,11,raw,4,64,single_random_fixed_mean,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,64,best_random_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,64,best_random_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,64,longest_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,64,longest_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,4,64,best_combined_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,single_random_fixed_mean,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,best_random_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,best_random_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,longest_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,longest_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,raw,8,64,best_combined_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,single_random_fixed_mean,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,best_random_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,best_random_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,longest_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,longest_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,4,64,best_combined_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,single_random_fixed_mean,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,best_random_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,best_random_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,longest_fixed,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,longest_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,11,two_opt,8,64,best_combined_reversible,7.519986629486084,7.519986756145954,-1.6843097785715215e-06
100,12,raw,4,64,single_random_fixed_mean,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,64,best_random_fixed,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,64,best_random_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,64,longest_fixed,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,64,longest_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,4,64,best_combined_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,single_random_fixed_mean,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,best_random_fixed,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,best_random_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,longest_fixed,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,longest_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,raw,8,64,best_combined_reversible,8.120290756225586,8.12029106169939,-3.761857963517861e-06
100,12,two_opt,4,64,single_random_fixed_mean,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,64,best_random_fixed,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,64,best_random_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,64,longest_fixed,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,64,longest_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,4,64,best_combined_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,single_random_fixed_mean,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,best_random_fixed,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,best_random_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,longest_fixed,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,longest_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,12,two_opt,8,64,best_combined_reversible,8.111969947814941,8.111970447003841,-6.15373211692382e-06
100,13,raw,4,64,single_random_fixed_mean,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,64,best_random_fixed,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,64,best_random_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,64,longest_fixed,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,64,longest_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,4,64,best_combined_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,single_random_fixed_mean,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,best_random_fixed,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,best_random_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,longest_fixed,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,longest_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,raw,8,64,best_combined_reversible,7.674308776855469,7.674309259746224,-6.2923029158593365e-06
100,13,two_opt,4,64,single_random_fixed_mean,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,4,64,best_random_fixed,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,4,64,best_random_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,4,64,longest_fixed,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,4,64,longest_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,4,64,best_combined_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,single_random_fixed_mean,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,best_random_fixed,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,best_random_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,longest_fixed,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,longest_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,13,two_opt,8,64,best_combined_reversible,7.668481826782227,7.668481929693371,-1.3420015437161562e-06
100,14,raw,4,64,single_random_fixed_mean,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,4,64,best_random_fixed,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,4,64,best_random_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,4,64,longest_fixed,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,4,64,longest_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,4,64,best_combined_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,single_random_fixed_mean,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,best_random_fixed,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,best_random_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,longest_fixed,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,longest_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,raw,8,64,best_combined_reversible,8.24387264251709,8.243872353807092,3.502116185563087e-06
100,14,two_opt,4,64,single_random_fixed_mean,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,4,64,best_random_fixed,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,4,64,best_random_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,4,64,longest_fixed,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,4,64,longest_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,4,64,best_combined_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,single_random_fixed_mean,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,best_random_fixed,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,best_random_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,longest_fixed,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,longest_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,14,two_opt,8,64,best_combined_reversible,8.241008758544922,8.24100842140615,4.090989123888886e-06
100,15,raw,4,64,single_random_fixed_mean,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,4,64,best_random_fixed,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,4,64,best_random_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,4,64,longest_fixed,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,4,64,longest_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,4,64,best_combined_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,single_random_fixed_mean,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,best_random_fixed,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,best_random_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,longest_fixed,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,longest_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,raw,8,64,best_combined_reversible,7.7764668464660645,7.776466862298548,-2.0359482115786355e-07
100,15,two_opt,4,64,single_random_fixed_mean,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,4,64,best_random_fixed,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,4,64,best_random_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,4,64,longest_fixed,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,4,64,longest_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,4,64,best_combined_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,8,64,single_random_fixed_mean,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,8,64,best_random_fixed,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,8,64,best_random_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,8,64,longest_fixed,7.770878791809082,7.770878297276795,6.363917136914841e-06
100,15,two_opt,8,64,longest_reversible,7.770878791809082,7.770878297276795,6.363917136914841e-06
