n,instance,origin,fragments,method,baseline_cost,cost,improvement_pct
100,28,two_opt,12,model_learned,8.198811531066895,8.198812230490148,-8.530788284204038e-06
100,29,raw,4,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,greedy_pair,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,random_mean,7.710553169250488,9.35172073286958,-21.284692908467726
100,29,raw,4,random_best,7.710553169250488,8.903062425553799,-15.465936491547849
100,29,raw,4,model_route,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,4,model_learned,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,greedy_pair,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,random_mean,7.710553169250488,11.380707112140954,-47.59910038007333
100,29,raw,8,random_best,7.710553169250488,10.532959022559226,-36.60445355029037
100,29,raw,8,model_route,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,8,model_learned,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,original_order,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,exact_fixed_orientation,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,exact_reversible,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,greedy_pair,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,random_mean,7.710553169250488,13.073460679501295,-69.55282445412556
100,29,raw,12,random_best,7.710553169250488,12.32917604688555,-59.900019833259506
100,29,raw,12,model_route,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,raw,12,model_learned,7.710553169250488,7.710553308017552,-1.7997030896707412e-06
100,29,two_opt,4,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,greedy_pair,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,random_mean,7.634886741638184,9.276053876848891,-21.495631706758886
100,29,two_opt,4,random_best,7.634886741638184,8.82739556953311,-15.619207831746497
100,29,two_opt,4,model_route,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,4,model_learned,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,greedy_pair,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,random_mean,7.634886741638184,11.271446460392326,-47.63082730384894
100,29,two_opt,8,random_best,7.634886741638184,10.402504132129252,-36.249619465831564
100,29,two_opt,8,model_route,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,8,model_learned,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,original_order,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,exact_fixed_orientation,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,exact_reversible,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,greedy_pair,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,random_mean,7.634886741638184,13.054133511148393,-70.9800544905978
100,29,two_opt,12,random_best,7.634886741638184,12.35088471416384,-61.76906262153361
100,29,two_opt,12,model_route,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,29,two_opt,12,model_learned,7.634886741638184,7.634886451996863,3.7936557608091873e-06
100,30,raw,4,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,random_mean,7.726775169372559,8.858977811411023,-14.65297769406177
100,30,raw,4,random_best,7.726775169372559,8.628101882524788,-11.664979158768777
100,30,raw,4,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,4,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,random_mean,7.726775169372559,10.59332901565358,-37.09896798399786
100,30,raw,8,random_best,7.726775169372559,9.091798198409379,-17.666141425306474
100,30,raw,8,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,8,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,random_mean,7.726775169372559,12.858272307319567,-66.41188627161392
100,30,raw,12,random_best,7.726775169372559,12.221797249279916,-58.17461983007808
100,30,raw,12,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,raw,12,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,random_mean,7.726775169372559,8.858977811411023,-14.65297769406177
100,30,two_opt,4,random_best,7.726775169372559,8.628101882524788,-11.664979158768777
100,30,two_opt,4,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,4,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,random_mean,7.726775169372559,10.59332901565358,-37.09896798399786
100,30,two_opt,8,random_best,7.726775169372559,9.091798198409379,-17.666141425306474
100,30,two_opt,8,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,8,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,original_order,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,exact_fixed_orientation,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,exact_reversible,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,greedy_pair,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,random_mean,7.726775169372559,12.858272307319567,-66.41188627161392
100,30,two_opt,12,random_best,7.726775169372559,12.221797249279916,-58.17461983007808
100,30,two_opt,12,model_route,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,30,two_opt,12,model_learned,7.726775169372559,7.726775501854718,-4.302987363416769e-06
100,31,raw,4,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,greedy_pair,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,random_mean,7.690843105316162,9.045255163684487,-17.610709772926082
100,31,raw,4,random_best,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,4,model_learned,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,greedy_pair,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,random_mean,7.690843105316162,10.934545941650867,-42.17616705888268
100,31,raw,8,random_best,7.690843105316162,9.9660381693393,-29.58316835836175
100,31,raw,8,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,8,model_learned,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,original_order,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,exact_fixed_orientation,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,exact_reversible,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,greedy_pair,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,random_mean,7.690843105316162,12.842918258393183,-66.98973158762969
100,31,raw,12,random_best,7.690843105316162,12.140905398875475,-57.86182649446176
100,31,raw,12,model_route,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,raw,12,model_learned,7.690843105316162,7.690842906013131,2.5914328018204875e-06
100,31,two_opt,4,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,greedy_pair,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,random_mean,7.676248550415039,9.030660899356008,-17.644196120613344
100,31,two_opt,4,random_best,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,4,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,greedy_pair,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,random_mean,7.676248550415039,10.919951677322388,-42.25635876175438
100,31,two_opt,8,random_best,7.676248550415039,9.95144390501082,-29.639417479163896
100,31,two_opt,8,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,8,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,original_order,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,exact_fixed_orientation,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,exact_reversible,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,greedy_pair,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,random_mean,7.676248550415039,12.828323994064704,-67.11710036240427
100,31,two_opt,12,random_best,7.676248550415039,12.126311134546995,-57.97184073581555
100,31,two_opt,12,model_route,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,31,two_opt,12,model_learned,7.676248550415039,7.676248641684651,-1.1889871948893855e-06
100,32,raw,4,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,4,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,4,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,4,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,4,random_mean,7.6209869384765625,9.593098325654864,-25.877375241539614
100,32,raw,4,random_best,7.6209869384765625,8.96548656374216,-17.642067046166126
100,32,raw,4,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,4,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,8,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,8,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,8,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,8,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,8,random_mean,7.6209869384765625,10.606566932983696,-39.17576579791321
100,32,raw,8,random_best,7.6209869384765625,9.02321793884039,-18.3995985255439
100,32,raw,8,model_route,7.6209869384765625,8.525548033416271,-11.86934319979993
100,32,raw,8,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,random_mean,7.6209869384765625,13.361847245832905,-75.3296174590209
100,32,raw,12,random_best,7.6209869384765625,10.796032903715968,-41.6618738605803
100,32,raw,12,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,raw,12,model_learned,7.6209869384765625,8.746638845652342,-14.770421682428411
100,32,two_opt,4,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,4,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,4,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,4,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,4,random_mean,7.6209869384765625,9.593098325654864,-25.877375241539614
100,32,two_opt,4,random_best,7.6209869384765625,8.96548656374216,-17.642067046166126
100,32,two_opt,4,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,4,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,8,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,8,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,8,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,8,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,8,random_mean,7.6209869384765625,10.606566932983696,-39.17576579791321
100,32,two_opt,8,random_best,7.6209869384765625,9.02321793884039,-18.3995985255439
100,32,two_opt,8,model_route,7.6209869384765625,8.525548033416271,-11.86934319979993
100,32,two_opt,8,model_learned,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,original_order,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,exact_fixed_orientation,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,exact_reversible,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,greedy_pair,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,random_mean,7.6209869384765625,13.361847245832905,-75.3296174590209
100,32,two_opt,12,random_best,7.6209869384765625,10.796032903715968,-41.6618738605803
100,32,two_opt,12,model_route,7.6209869384765625,7.620986722409725,2.835155591461791e-06
100,32,two_opt,12,model_learned,7.6209869384765625,8.746638845652342,-14.770421682428411
100,33,raw,4,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,greedy_pair,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,random_mean,7.758317947387695,9.41667961794883,-21.37527337506865
100,33,raw,4,random_best,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,4,model_learned,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,greedy_pair,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,random_mean,7.758317947387695,11.290580208413303,-45.52871234434207
100,33,raw,8,random_best,7.758317947387695,10.414214853197336,-34.23289589084072
100,33,raw,8,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,8,model_learned,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,original_order,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,exact_fixed_orientation,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,exact_reversible,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,greedy_pair,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,random_mean,7.758317947387695,13.267972633708268,-71.0160981244102
100,33,raw,12,random_best,7.758317947387695,12.319946646690369,-58.79661970851066
100,33,raw,12,model_route,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,raw,12,model_learned,7.758317947387695,7.758318684995174,-9.507311818070293e-06
100,33,two_opt,4,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,greedy_pair,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,random_mean,7.74650764465332,9.404869438149035,-21.40786364085401
100,33,two_opt,4,random_best,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,4,model_learned,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,greedy_pair,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,random_mean,7.74650764465332,11.254940855316818,-45.290515050159875
100,33,two_opt,8,random_best,7.74650764465332,10.363470260053873,-33.78248283543351
100,33,two_opt,8,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,8,model_learned,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,original_order,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,exact_fixed_orientation,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,exact_reversible,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,greedy_pair,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,random_mean,7.74650764465332,13.250901780091226,-71.05646038104754
100,33,two_opt,12,random_best,7.74650764465332,12.30909714475274,-58.89866388047191
100,33,two_opt,12,model_route,7.74650764465332,7.746508505195379,-1.110877441060363e-05
100,33,two_opt,12,model_learned,7.74650764465332,8.909455705434084,-15.012546480651011
100,34,raw,4,original_order,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,exact_fixed_orientation,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,exact_reversible,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,greedy_pair,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,random_mean,7.3474907875061035,8.966484977863729,-22.034654240201462
100,34,raw,4,random_best,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,model_route,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,4,model_learned,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,original_order,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,exact_fixed_orientation,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,exact_reversible,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,greedy_pair,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,random_mean,7.3474907875061035,11.041168928612024,-50.27128645587093
100,34,raw,8,random_best,7.3474907875061035,9.678401614073664,-31.7239026761505
100,34,raw,8,model_route,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,8,model_learned,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,original_order,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,exact_fixed_orientation,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,exact_reversible,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,greedy_pair,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,random_mean,7.3474907875061035,12.618063610047102,-71.73296265309023
100,34,raw,12,random_best,7.3474907875061035,11.474038979504257,-56.16268616511996
100,34,raw,12,model_route,7.3474907875061035,7.347490901593119,-1.5527343781688456e-06
100,34,raw,12,model_learned,7.3474907875061035,7.894137898925692,-7.439915574295427
100,34,two_opt,4,original_order,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,exact_fixed_orientation,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,exact_reversible,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,greedy_pair,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,random_mean,7.337338447570801,8.956332716159523,-22.065143650620723
100,34,two_opt,4,random_best,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,model_route,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,4,model_learned,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,original_order,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,exact_fixed_orientation,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,exact_reversible,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,greedy_pair,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,random_mean,7.337338447570801,11.031016666907817,-50.34084560403365
100,34,two_opt,8,random_best,7.337338447570801,9.668249352369457,-31.767798656887088
100,34,two_opt,8,model_route,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,8,model_learned,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,original_order,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,exact_fixed_orientation,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,exact_reversible,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,greedy_pair,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,random_mean,7.337338447570801,12.60707406513393,-71.82080607591162
100,34,two_opt,12,random_best,7.337338447570801,11.424575606826693,-55.704628980404586
100,34,two_opt,12,model_route,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,34,two_opt,12,model_learned,7.337338447570801,7.337338639888912,-2.6210881920237408e-06
100,35,raw,4,original_order,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,exact_fixed_orientation,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,exact_reversible,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,greedy_pair,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,random_mean,7.8336687088012695,9.150796064175665,-16.813671912045237
100,35,raw,4,random_best,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,model_route,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,4,model_learned,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,original_order,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,exact_fixed_orientation,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,exact_reversible,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,greedy_pair,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,random_mean,7.8336687088012695,11.148697732947767,-42.317707671528176
100,35,raw,8,random_best,7.8336687088012695,10.100883760489523,-28.941931755947202
100,35,raw,8,model_route,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,8,model_learned,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,original_order,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,exact_fixed_orientation,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,exact_reversible,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,greedy_pair,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,random_mean,7.8336687088012695,13.498873753007501,-72.31867027822189
100,35,raw,12,random_best,7.8336687088012695,12.66989660076797,-61.736436294952206
100,35,raw,12,model_route,7.8336687088012695,7.833667776547372,1.1900604070002216e-05
100,35,raw,12,model_learned,7.8336687088012695,8.709867808036506,-11.185041540636139
100,35,two_opt,4,original_order,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
100,35,two_opt,4,exact_fixed_orientation,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
100,35,two_opt,4,exact_reversible,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
100,35,two_opt,4,greedy_pair,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
100,35,two_opt,4,random_mean,7.820817470550537,9.13794579450041,-16.84131267491601
100,35,two_opt,4,random_best,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
100,35,two_opt,4,model_route,7.820817470550537,7.8208175068721175,-4.64421788985274e-07
